OBJECTID,KHETNAME,KHETCODE,SROKCODE,KHUMCODE,KHUMNAME,SROKNAME,Perimet,Area,Ha,headwork,history,health,irripro,pagoda,school,canal,building,FAM19,MAL19,FEM19,FAM17,MAL17,FEM17,vilage_n,settel_h,orchard,crop,paddy_h,urban_h,srok,khum,khet,para,area_1,hect,lat,long,lat1,long1
"1153",Kampong Thom,"06","0607","060708",Tang Krasang,Santuk,48347.574126,51795749.598400,5179.574960,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,9706.080000,104.000000,3224.000000,7360.000000,7665.000000,3219.000000,7593.000000,7686.000000,11.000000,532.100000,0.000000,1.400000,3369.510000,41.190000,Santuk,Tang Krasang,Kampong Thom,48347.574,51795749.598,5179.575,12.563000,105.0260,13.100,105.180
"1154",Pursat,"15","1501","150103",Khnar Totueng,Bakan,36598.544693,53700121.858100,5370.012186,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.090000,52.000000,518.000000,1026.000000,1069.000000,519.000000,1014.000000,1011.000000,3.000000,495.640000,0.000000,0.000000,568.030000,14.230000,Bakan,Khnar Totueng,Pursat,36598.545,53700121.858,5370.012,12.565000,103.7160,12.830,103.700
"1156",Battambang,"02","0214","021402",Prey Tralach,Rukh Kiri,71451.094825,242505438.639000,24250.543864,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.620000,472.000000,460.000000,1026.000000,955.000000,443.000000,1024.000000,1092.000000,6.000000,575.020000,0.000000,69.380000,7355.110000,145.720000,Rukh Kiri,Prey Tralach,Battambang,71451.095,242505438.639,24250.544,12.569000,103.5150,13.360,102.870
"1158",Pursat,"15","1502","150207",Svay Luong,Kandieng,27295.651250,25067562.118700,2506.756212,4.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6014.090000,310.000000,764.000000,1665.000000,1637.000000,686.000000,1569.000000,1589.000000,7.000000,260.980000,0.000000,0.000000,604.200000,67.000000,Kandieng,Svay Luong,Pursat,27295.651,25067562.119,2506.756,12.605000,103.9280,12.830,103.700
"1159",Pursat,"15","1503","150309",Sna Ansa,Krakor,63799.237265,87639766.634000,8763.976663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3759.960000,7.000000,78.000000,164.000000,160.000000,68.000000,138.000000,150.000000,1.000000,53.750000,0.000000,3.060000,332.190000,0.390000,Krakor,Sna Ansa,Pursat,63799.237,87639766.634,8763.977,12.523000,104.1450,12.830,103.700
"1162",Pursat,"15","1503","150308",Ou Sandan,Krakor,60999.107443,85195610.127400,8519.561013,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3384.360000,1.000000,287.000000,431.000000,516.000000,269.000000,432.000000,503.000000,1.000000,35.300000,0.000000,15.300000,581.800000,2.440000,Krakor,Ou Sandan,Pursat,60999.107,85195610.127,8519.561,12.529000,104.1160,12.830,103.700
"1164",Kampong Thom,"06","0607","060702",Chroab,Santuk,37239.450207,63535231.899300,6353.523190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5469.710000,44.000000,1133.000000,2323.000000,2384.000000,1066.000000,2238.000000,2272.000000,3.000000,152.860000,0.000000,0.270000,3258.600000,5.030000,Santuk,Chroab,Kampong Thom,37239.450,63535231.899,6353.523,12.601000,105.0150,13.100,105.180
"1167",Kampong Thom,"06","0603","060310",Srayov,Stueng Saen,87439.400008,283804859.613000,28380.485961,2.000000,0.000000,1.000000,2.000000,3.000000,19.000000,4.430000,5970.000000,4587.000000,9165.000000,10018.000000,4510.000000,10069.000000,10937.000000,13.000000,807.370000,0.000000,222.340000,2.060000,852.590000,Stueng Saen,Srayov,Kampong Thom,87439.400,283804859.613,28380.486,12.598000,104.8580,13.100,105.180
"1168",Kampong Thom,"06","0603","060704",Kakaoh,Stueng Saen,101242.909151,123053510.156000,12305.351016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2071.890000,27.000000,3191.000000,6555.000000,6676.000000,2970.000000,6190.000000,6606.000000,10.000000,850.720000,0.000000,2055.830000,5785.740000,8.840000,Stueng Saen,Kakaoh,Kampong Thom,101242.909,123053510.156,12305.351,12.850000,103.4100,13.100,105.180
"1169",Battambang,"02","0214","021401",Preaek Chik,Rukh Kiri,81119.789174,209091560.987000,20909.156099,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.230000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,77.790000,1806.130000,0.000000,Rukh Kiri,Preaek Chik,Battambang,81119.789,209091560.987,20909.156,12.610000,103.3460,13.360,102.870
"1172",Pursat,"15","1502","150204",Kanhchor,Kandieng,54364.707961,84962226.285400,8496.222629,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,1.270000,307.000000,1279.000000,2580.000000,2681.000000,1209.000000,2584.000000,2603.000000,5.000000,438.080000,0.000000,0.000000,4070.690000,143.490000,Kandieng,Kanhchor,Pursat,54364.708,84962226.285,8496.223,12.638000,104.0670,12.830,103.700
"1173",Pursat,"15","1502","150306",Kampong Pou,Kandieng,62676.021136,74588709.185000,7458.870918,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,8713.520000,22.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,206.520000,0.000000,25.050000,1061.650000,9.230000,Kandieng,Kampong Pou,Pursat,62676.021,74588709.185,7458.871,12.608000,104.0880,12.830,103.700
"1174",Kampong Thom,"06","0603","060304",Ou Kanthor,Stueng Saen,35863.598250,47357312.322300,4735.731232,1.000000,0.000000,0.000000,0.000000,1.000000,5.000000,8093.690000,1109.000000,1214.000000,2566.000000,2684.000000,1181.000000,2571.000000,2712.000000,4.000000,127.540000,0.000000,277.420000,3976.990000,114.330000,Stueng Saen,Ou Kanthor,Kampong Thom,35863.598,47357312.322,4735.731,12.669000,104.8150,13.100,105.180
"1175",Kampong Thom,"06","0603","060302",Kampong Thum,Stueng Saen,11028.758647,7049748.725330,704.974873,0.000000,1.000000,0.000000,0.000000,1.000000,4.000000,8447.770000,1817.000000,1105.000000,2595.000000,2806.000000,1065.000000,2593.000000,2962.000000,2.000000,157.740000,0.000000,0.000000,550.490000,141.690000,Stueng Saen,Kampong Thum,Kampong Thom,11028.759,7049748.725,704.975,12.698000,104.8790,13.100,105.180
"1176",Pursat,"15","1502","150203",Kandieng,Kandieng,44555.927026,28261045.135500,2826.104514,4.000000,0.000000,0.000000,0.000000,1.000000,6.000000,754.640000,68.000000,1554.000000,3027.000000,3373.000000,1452.000000,2889.000000,3210.000000,15.000000,300.650000,0.000000,0.000000,842.430000,9.880000,Kandieng,Kandieng,Pursat,44555.927,28261045.136,2826.105,12.635000,103.9780,12.830,103.700
"1177",Kampong Thom,"06","0603","060301",Damrei Choan Khla,Stueng Saen,16958.949631,9429315.853130,942.931585,0.000000,0.000000,1.000000,1.000000,0.000000,7.000000,6428.120000,2024.000000,1760.000000,4431.000000,3915.000000,1848.000000,4613.000000,3848.000000,4.000000,176.080000,0.000000,0.000000,673.500000,184.150000,Stueng Saen,Damrei Choan Khla,Kampong Thom,16958.950,9429315.853,942.932,12.693000,104.8960,13.100,105.180
"1178",Kampong Thom,"06","0603","060303",Kampong Roteh,Stueng Saen,4033.200287,734144.252513,73.414425,0.000000,0.000000,4.000000,0.000000,0.000000,2.000000,0.000000,838.000000,480.000000,1016.000000,1135.000000,496.000000,1115.000000,1131.000000,7.000000,73.410000,0.000000,0.000000,0.080000,60.040000,Stueng Saen,Kampong Roteh,Kampong Thom,4033.200,734144.253,73.414,12.712000,104.8880,13.100,105.180
"1180",Kampong Thom,"06","0603","060306",Kampong Krabau,Stueng Saen,19273.211694,6117005.124150,611.700512,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,179.000000,1126.000000,2469.000000,2414.000000,1076.000000,2597.000000,2349.000000,3.000000,91.680000,0.000000,5.360000,287.030000,17.460000,Stueng Saen,Kampong Krabau,Kampong Thom,19273.212,6117005.124,611.701,12.711000,104.8900,13.100,105.180
"1184",Kampong Thom,"06","0607","060710",Tboung Krapeu,Santuk,43174.937025,36409190.299800,3640.919030,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,3300.330000,691.000000,1360.000000,3678.000000,3351.000000,1353.000000,5217.000000,3338.000000,5.000000,249.260000,0.000000,0.040000,1570.580000,120.840000,Santuk,Tboung Krapeu,Kampong Thom,43174.937,36409190.300,3640.919,12.695000,104.9800,13.100,105.180
"1187",Kampong Thom,"06","0602","060210",Kdei Doung,Kampong Svay,26236.259187,19831449.812900,1983.144981,1.000000,0.000000,0.000000,1.000000,1.000000,6.000000,0.000000,804.000000,814.000000,1988.000000,2066.000000,783.000000,1934.000000,2003.000000,3.000000,283.050000,0.000000,0.000000,1458.380000,197.460000,Kampong Svay,Kdei Doung,Kampong Thom,26236.259,19831449.813,1983.145,12.714000,104.8360,13.100,105.180
"1188",Kampong Thom,"06","0602","060211",Prey Kuy,Kampong Svay,31624.484623,30349006.400500,3034.900640,0.000000,0.000000,1.000000,0.000000,3.000000,4.000000,0.000000,1468.000000,1153.000000,2349.000000,2388.000000,1118.000000,2197.000000,2219.000000,7.000000,98.820000,0.000000,0.000000,2598.090000,189.920000,Kampong Svay,Prey Kuy,Kampong Thom,31624.485,30349006.401,3034.901,12.706000,104.9360,13.100,105.180
"1191",Kampong Thom,"06","0603","060308",Prey Ta Hu,Stueng Saen,12628.995053,6703001.417890,670.300142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.000000,1347.000000,3170.000000,3082.000000,1351.000000,2878.000000,2824.000000,3.000000,166.780000,0.000000,2.050000,171.710000,3.800000,Stueng Saen,Prey Ta Hu,Kampong Thom,12628.995,6703001.418,670.300,12.728000,104.8790,13.100,105.180
"1192",Kampong Thom,"06","0603","060309",Achar Leak,Stueng Saen,10844.150280,6338378.787760,633.837879,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,15.000000,1758.000000,3434.000000,3716.000000,1745.000000,3400.000000,3657.000000,3.000000,229.790000,0.000000,0.000000,293.130000,0.360000,Stueng Saen,Achar Leak,Kampong Thom,10844.150,6338378.788,633.838,12.730000,104.9030,13.100,105.180
"1193",Pursat,"15","1502","150208",Sya,Kandieng,58101.306285,86921572.199000,8692.157220,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2698.680000,66.000000,841.000000,1533.000000,1662.000000,779.000000,1556.000000,1582.000000,5.000000,209.530000,0.000000,0.000000,1342.710000,9.370000,Kandieng,Sya,Pursat,58101.306,86921572.199,8692.157,12.682000,104.0410,12.830,103.700
"1195",Kampong Thom,"06","0602","060203",Kampong Kou,Kampong Svay,93294.382445,281928799.669000,28192.879967,0.000000,0.000000,1.000000,0.000000,1.000000,7.000000,2640.470000,1376.000000,1615.000000,3853.000000,3907.000000,1543.000000,3735.000000,3921.000000,5.000000,203.950000,0.000000,5447.790000,4734.830000,241.090000,Kampong Svay,Kampong Kou,Kampong Thom,93294.382,281928799.669,28192.880,12.655000,104.7020,13.100,105.180
"1197",Kampong Thom,"06","0602","060206",Phat Sanday,Kampong Svay,120549.413067,224699167.952000,22469.916795,0.000000,0.000000,0.000000,0.000000,1.000000,3.000000,0.000000,0.000000,1052.000000,2450.000000,2446.000000,1067.000000,2416.000000,8081.000000,5.000000,0.000000,0.000000,113.460000,0.000000,6.650000,Kampong Svay,Phat Sanday,Kampong Thom,120549.413,224699167.952,22469.917,12.629000,104.5150,13.100,105.180
"1198",Kampong Thom,"06","0607","060709",Ti Pou,Santuk,107110.896488,351627228.817000,35162.722882,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.850000,327.000000,732.000000,1477.000000,1515.000000,675.000000,1411.000000,1482.000000,5.000000,118.240000,0.000000,228.160000,3053.520000,21.570000,Santuk,Ti Pou,Kampong Thom,107110.896,351627228.817,35162.723,12.676000,105.1350,13.100,105.180
"1201",Pursat,"15","1501","150102",Boeng Khnar,Bakan,44332.245380,56612119.383600,5661.211938,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.200000,2.000000,2155.000000,4465.000000,4866.000000,2091.000000,4409.000000,4806.000000,8.000000,595.410000,0.000000,0.000000,841.690000,4.630000,Bakan,Boeng Khnar,Pursat,44332.245,56612119.384,5661.212,12.662000,103.7190,12.830,103.700
"1203",Pursat,"15","1501","150108",Svay Doun Kaev,Bakan,42353.336461,29862764.964600,2986.276496,1.000000,0.000000,0.000000,0.000000,0.000000,2.000000,9497.380000,202.000000,1435.000000,2928.000000,3166.000000,1390.000000,2908.000000,3191.000000,8.000000,279.210000,0.000000,0.000000,2061.870000,29.600000,Bakan,Svay Doun Kaev,Pursat,42353.336,29862764.965,2986.276,12.692000,103.6410,12.830,103.700
"1206",Battambang,"02","0206","020609",Robas Mongkol,Moung Ruessei,61242.888258,101135207.211000,10113.520721,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.640000,25.000000,3359.000000,6291.000000,6298.000000,2989.000000,6326.000000,6683.000000,11.000000,601.450000,0.000000,40.560000,3496.090000,6.660000,Moung Ruessei,Robas Mongkol,Battambang,61242.888,101135207.211,10113.521,12.704000,103.3790,13.360,102.870
"1208",Battambang,"02","0213","021302",Kaos Krala,Koas Krala,27180.280300,22497048.073000,2249.704807,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,4068.910000,16.000000,960.000000,2971.000000,2619.000000,884.000000,2122.000000,2005.000000,8.000000,302.960000,0.000000,9.640000,599.970000,23.620000,Koas Krala,Kaos Krala,Battambang,27180.280,22497048.073,2249.705,12.736000,103.2460,13.360,102.870
"1209",Battambang,"02","0213","021304",Preah Phos,Koas Krala,115114.424250,309406859.285000,30940.685928,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,86.000000,140.000000,407.000000,445.000000,97.000000,282.000000,273.000000,2.000000,87.180000,0.000000,35.860000,2404.910000,4.940000,Koas Krala,Preah Phos,Battambang,115114.424,309406859.285,30940.686,12.592000,103.2040,13.360,102.870
"1210",Pursat,"15","1502","150206",Srae Sdok,Kandieng,61178.178626,169436747.019000,16943.674702,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,1.240000,112.000000,1385.000000,2930.000000,3103.000000,1258.000000,2804.000000,3016.000000,8.000000,332.130000,0.000000,0.360000,3378.720000,25.770000,Kandieng,Srae Sdok,Pursat,61178.179,169436747.019,16943.675,12.707000,103.9600,12.830,103.700
"1213",Battambang,"02","0206","020603",Prey Svay,Moung Ruessei,54612.031027,162357238.832000,16235.723883,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,7.720000,45.000000,1997.000000,4033.000000,4073.000000,1787.000000,3779.000000,4150.000000,5.000000,511.540000,0.000000,0.000000,7523.190000,41.340000,Moung Ruessei,Prey Svay,Battambang,54612.031,162357238.832,16235.724,12.712000,103.5230,13.360,102.870
"1217",Kampong Thom,"06","0602","060204",Kampong Svay,Kampong Svay,43565.685118,90862888.463800,9086.288846,1.000000,1.000000,1.000000,1.000000,2.000000,11.000000,4463.160000,2870.000000,3221.000000,6871.000000,7091.000000,3185.000000,7106.000000,7295.000000,12.000000,597.100000,0.000000,118.130000,6275.500000,463.160000,Kampong Svay,Kampong Svay,Kampong Thom,43565.685,90862888.464,9086.289,13.623000,102.9670,13.100,105.180
"1220",Pursat,"15","1502","150205",Reang Til,Kandieng,83332.848031,97604934.526100,9760.493453,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,63.000000,294.000000,596.000000,661.000000,282.000000,555.000000,621.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Kandieng,Reang Til,Pursat,83332.848,97604934.526,9760.493,12.763000,104.0530,12.830,103.700
"1224",Battambang,"02","0206","020601",Moung,Moung Ruessei,54991.461469,83439110.878500,8343.911088,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,5227.320000,116.000000,3240.000000,7866.000000,8364.000000,2863.000000,6529.000000,6774.000000,12.000000,491.450000,0.000000,10.980000,5624.120000,14.960000,Moung Ruessei,Moung,Battambang,54991.461,83439110.879,8343.911,12.759000,103.3740,13.360,102.870
"1226",Battambang,"02","0206","020602",Kear,Moung Ruessei,63121.389283,83096483.615600,8309.648362,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,3.850000,42.000000,2896.000000,5318.000000,5550.000000,2302.000000,5400.000000,5815.000000,7.000000,730.410000,0.000000,3.500000,2695.320000,42.570000,Moung Ruessei,Kear,Battambang,63121.389,83096483.616,8309.648,12.725000,103.4550,13.360,102.870
"1229",Battambang,"02","0206","020604",Ruessei Krang,Moung Ruessei,87549.708855,183234313.120000,18323.431312,3.000000,0.000000,0.000000,1.000000,0.000000,3.000000,6.190000,60.000000,1027.000000,1987.000000,2015.000000,919.000000,2005.000000,2001.000000,2.000000,294.530000,0.000000,0.000000,8198.520000,27.460000,Moung Ruessei,Ruessei Krang,Battambang,87549.709,183234313.120,18323.431,12.691000,103.5960,13.360,102.870
"1230",Battambang,"02","0213","021303",Hab,Koas Krala,31289.427210,61339938.564100,6133.993856,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6245.750000,55.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3585.960000,0.600000,Koas Krala,Hab,Battambang,31289.427,61339938.564,6133.994,12.791000,103.3160,13.360,102.870
"1231",Pursat,"15","1501","150107",Snam Preah,Bakan,111836.201386,228930989.103000,22893.098910,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,3.040000,120.000000,466.000000,1003.000000,914.000000,433.000000,901.000000,938.000000,3.000000,104.690000,1.380000,191.760000,3574.970000,7.500000,Bakan,Snam Preah,Pursat,111836.201,228930989.103,22893.099,12.674000,103.8710,12.830,103.700
"1232",Kampong Thom,"06","0605","060505",Tang Krasau,Prasat Sambour,72183.717539,143531388.647000,14353.138865,2.000000,0.000000,0.000000,3.000000,2.000000,10.000000,1.170000,1450.000000,2469.000000,4871.000000,5037.000000,2312.000000,4657.000000,4861.000000,14.000000,307.660000,0.570000,56.350000,4168.360000,212.270000,Prasat Sambour,Tang Krasau,Kampong Thom,72183.718,143531388.647,14353.139,12.790000,105.0780,13.100,105.180
"1234",Pursat,"15","1501","150101",Boeng Bat Kandaol,Bakan,75820.434576,194918447.959000,19491.844796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,21.000000,346.000000,1127.000000,1114.000000,342.000000,1071.000000,1125.000000,2.000000,192.920000,0.000000,0.000000,4447.540000,10.070000,Bakan,Boeng Bat Kandaol,Pursat,75820.435,194918447.959,19491.845,12.727000,103.8260,12.830,103.700
"1235",Kampong Thom,"06","0602","060201",Chey,Kampong Svay,39055.659833,56212197.027600,5621.219703,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,4313.390000,22.000000,921.000000,2885.000000,2366.000000,918.000000,2321.000000,2283.000000,4.000000,681.610000,0.000000,3.430000,2167.440000,43.450000,Kampong Svay,Chey,Kampong Thom,39055.660,56212197.028,5621.220,12.834000,104.9690,13.100,105.180
"1236",Kampong Thom,"06","0602","060207",San Kor,Kampong Svay,67163.263573,222207693.382000,22220.769338,0.000000,1.000000,0.000000,0.000000,0.000000,3.000000,4.940000,45.000000,2852.000000,7147.000000,7625.000000,2872.000000,7223.000000,7353.000000,11.000000,398.190000,0.000000,726.040000,1.300000,20.820000,Kampong Svay,San Kor,Kampong Thom,67163.264,222207693.382,22220.769,12.778000,104.6940,13.100,105.180
"1237",Kampong Thom,"06","0602","060209",Trapeang Ruessei,Kampong Svay,62052.590282,143944721.081000,14394.472108,1.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,196.000000,1761.000000,3629.000000,3963.000000,1730.000000,3663.000000,3842.000000,6.000000,580.540000,0.000000,14.330000,3313.140000,45.440000,Kampong Svay,Trapeang Ruessei,Kampong Thom,62052.590,143944721.081,14394.472,12.792000,104.8760,13.100,105.180
"1238",Battambang,"02","0213","021305",Doun Ba,Koas Krala,73755.640672,226046496.678000,22604.649668,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,3519.650000,215.000000,285.000000,682.000000,652.000000,285.000000,771.000000,732.000000,1.000000,46.720000,0.000000,331.270000,7483.830000,0.710000,Koas Krala,Doun Ba,Battambang,73755.641,226046496.678,22604.650,12.782000,103.1720,13.360,102.870
"1241",Kampong Thom,"06","0602","060208",Tbaeng,Kampong Svay,62590.434693,142017160.644000,14201.716064,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.210000,35.000000,1675.000000,4301.000000,4541.000000,1609.000000,4219.000000,4458.000000,7.000000,802.460000,0.000000,2158.560000,3074.660000,59.230000,Kampong Svay,Tbaeng,Kampong Thom,62590.435,142017160.644,14201.716,12.823000,104.8010,13.100,105.180
"1243",Kampong Thom,"06","0608","060807",Peam Bang,Stoung,74983.275197,243586214.969000,24358.621497,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,187.000000,433.000000,472.000000,173.000000,393.000000,455.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Stoung,Peam Bang,Kampong Thom,74983.275,243586214.969,24358.621,12.801000,104.3070,13.100,105.180
"1245",Kampong Thom,"06","0608","060802",Chamna Kraom,Stoung,70249.933911,236542954.962000,23654.295496,0.000000,1.000000,1.000000,0.000000,3.000000,7.000000,4.740000,2276.000000,2546.000000,6028.000000,6356.000000,2461.000000,5873.000000,6167.000000,9.000000,252.920000,0.000000,0.000000,1.330000,320.190000,Stoung,Chamna Kraom,Kampong Thom,70249.934,236542954.962,23654.295,12.782000,104.5820,13.100,105.180
"1246",Battambang,"02","0213","021301",Thipakdei,Koas Krala,39793.345932,95340244.001300,9534.024400,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.600000,75.000000,1543.000000,4204.000000,3959.000000,1461.000000,3898.000000,3783.000000,7.000000,283.050000,0.000000,0.000000,4173.600000,6.430000,Koas Krala,Thipakdei,Battambang,39793.346,95340244.001,9534.024,12.863000,103.2760,13.360,102.870
"1248",Battambang,"02","0201","020105",Chaeng Mean Chey,Banan,44368.473115,100548982.240000,10054.898224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.220000,2614.860000,0.130000,Banan,Chaeng Mean Chey,Battambang,44368.473,100548982.240,10054.898,12.839000,103.0840,13.360,102.870
"1250",Kampong Thom,"06","0608","060803",Chamna Leu,Stoung,25939.213923,34417037.282100,3441.703728,0.000000,1.000000,0.000000,0.000000,0.000000,6.000000,0.000000,190.000000,810.000000,1918.000000,2115.000000,766.000000,1879.000000,2057.000000,3.000000,142.870000,0.000000,0.000000,1791.860000,52.390000,Stoung,Chamna Leu,Kampong Thom,25939.214,34417037.282,3441.704,12.885000,104.6600,13.100,105.180
"1252",Kampong Thom,"06","0608","060812",Samprouch,Stoung,74229.208918,224232143.238000,22423.214324,1.000000,0.000000,0.000000,0.000000,0.000000,8.000000,2.450000,398.000000,2003.000000,4908.000000,4926.000000,1935.000000,4606.000000,4659.000000,11.000000,283.150000,0.000000,0.000000,7404.150000,63.360000,Stoung,Samprouch,Kampong Thom,74229.209,224232143.238,22423.214,12.829000,104.5030,13.100,105.180
"1254",Battambang,"02","0201","020101",Kantueu Muoy,Banan,47294.535446,87081848.720600,8708.184872,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.650000,59.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.260000,0.000000,0.880000,2910.480000,1.650000,Banan,Kantueu Muoy,Battambang,47294.535,87081848.721,8708.185,12.882000,103.1670,13.360,102.870
"1255",Pursat,"15","1501","150104",Me Tuek,Bakan,85498.833291,265035722.309000,26503.572231,3.000000,0.000000,0.000000,1.000000,0.000000,3.000000,2967.760000,76.000000,2189.000000,4003.000000,4100.000000,2099.000000,4186.000000,4188.000000,9.000000,661.050000,0.000000,0.000000,5305.880000,91.930000,Bakan,Me Tuek,Pursat,85498.833,265035722.309,26503.572,12.805000,103.7800,12.830,103.700
"1256",Battambang,"02","0206","020607",Kakaoh,Moung Ruessei,53516.148010,85813431.058300,8581.343106,0.000000,0.000000,0.000000,0.000000,1.000000,4.000000,2.760000,1033.000000,3414.000000,7382.000000,7085.000000,3105.000000,7386.000000,7325.000000,8.000000,627.370000,0.000000,0.000000,6427.890000,253.350000,Moung Ruessei,Kakaoh,Battambang,53516.148,85813431.058,8581.343,12.850000,103.4100,13.360,102.870
"1257",Kampong Thom,"06","0608","060805",Kampong Chen Tboung,Stoung,15850.483473,8848501.239120,884.850124,2.000000,0.000000,0.000000,1.000000,0.000000,2.000000,8337.570000,11.000000,2459.000000,5741.000000,6453.000000,2403.000000,5773.000000,6434.000000,8.000000,338.760000,0.000000,0.000000,372.500000,3.080000,Stoung,Kampong Chen Tboung,Kampong Thom,15850.483,8848501.239,884.850,12.932000,104.5560,13.100,105.180
"1258",Kampong Thom,"06","0602","060205",Nipech,Kampong Svay,42100.245997,87744566.254100,8774.456625,0.000000,0.000000,0.000000,0.000000,1.000000,4.000000,0.000000,797.000000,1019.000000,1956.000000,2449.000000,1012.000000,1904.000000,2106.000000,3.000000,90.590000,0.000000,591.920000,1675.110000,197.900000,Kampong Svay,Nipech,Kampong Thom,42100.246,87744566.254,8774.457,12.918000,104.8210,13.100,105.180
"1259",Kampong Thom,"06","0608","060811",Rung Roeang,Stoung,20807.140670,14608906.534100,1460.890653,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3280.380000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.500000,0.000000,0.000000,433.940000,2.830000,Stoung,Rung Roeang,Kampong Thom,20807.141,14608906.534,1460.891,12.937000,104.6770,13.100,105.180
"1261",Battambang,"02","0201","020102",Kantueu Pir,Banan,30286.210302,32545756.056200,3254.575606,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1569.800000,7.000000,1537.000000,3127.000000,3039.000000,1536.000000,3100.000000,3178.000000,6.000000,498.420000,0.000000,10.730000,302.790000,5.110000,Banan,Kantueu Pir,Battambang,30286.210,32545756.056,3254.576,12.927000,103.1320,13.360,102.870
"1262",Kampong Thom,"06","0608","060806",Msa Krang,Stoung,73164.599564,182825354.521000,18282.535452,1.000000,0.000000,0.000000,1.000000,0.000000,2.000000,5617.540000,9.000000,2158.000000,4540.000000,4701.000000,1867.000000,5172.000000,5423.000000,10.000000,282.310000,0.000000,165.120000,6225.120000,30.080000,Stoung,Msa Krang,Kampong Thom,73164.600,182825354.521,18282.535,12.885000,104.4440,13.100,105.180
"1266",Battambang,"02","0206","020608",Prey Touch,Moung Ruessei,58729.911263,110582276.961000,11058.227696,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.050000,218.000000,2662.000000,5383.000000,5478.000000,2406.000000,5282.000000,5438.000000,7.000000,436.770000,0.000000,0.000000,7872.010000,72.630000,Moung Ruessei,Prey Touch,Battambang,58729.911,110582276.961,11058.228,12.898000,103.3860,13.360,102.870
"1267",Kampong Thom,"06","0602","060202",Damrei Slab,Kampong Svay,41705.925674,94817119.902700,9481.711990,0.000000,0.000000,0.000000,0.000000,1.000000,2.000000,1.490000,105.000000,738.000000,2015.000000,2025.000000,687.000000,1509.000000,1447.000000,3.000000,48.840000,0.000000,236.450000,2941.790000,6.980000,Kampong Svay,Damrei Slab,Kampong Thom,41705.926,94817119.903,9481.712,12.910000,104.7270,13.100,105.180
